ligand,target,activity,minuslog_activity
CHEMBL608533,CHEMBL5818,960.0,6.017728766960432
CHEMBL608533,CHEMBL5907,2200.0,5.657577319177793
CHEMBL608533,CHEMBL5940,170.0,6.769551078621726
CHEMBL608533,CHEMBL5969,310.0,6.508638306165727
CHEMBL608533,CHEMBL5975,1200.0,5.920818753952375
CHEMBL608533,CHEMBL6002,7200.0,5.142667503568732
CHEMBL608533,CHEMBL6003,4800.0,5.318758762624412
CHEMBL608533,CHEMBL6082,160.0,6.795880017344075
CHEMBL608533,CHEMBL6166,650.0,6.187086643357144
CHEMBL608533,CHEMBL6167,1100.0,5.958607314841775
CHEMBL60889,CHEMBL240,4800.0,5.318758762624412
CHEMBL609583,CHEMBL1829,9.0,8.045757490560675
CHEMBL609583,CHEMBL1865,66.0,7.180456064458132
CHEMBL609583,CHEMBL1937,9.0,8.045757490560675
CHEMBL609583,CHEMBL2563,7.1,8.148741651280925
CHEMBL609583,CHEMBL2716,46.0,7.337242168318426
CHEMBL609583,CHEMBL3192,27.0,7.568636235841013
CHEMBL609583,CHEMBL325,2.5,8.602059991327963
CHEMBL609583,CHEMBL3310,2.1,8.67778070526608
CHEMBL609583,CHEMBL3524,4.6,8.337242168318426
CHEMBL609583,CHEMBL4145,28.0,7.552841968657781
CHEMBL609583,CHEMBL5103,4.3,8.366531544420413
CHEMBL61,CHEMBL2034,14.0,7.853871964321762
CHEMBL611,CHEMBL1867,3702.0,5.431563585583115
CHEMBL611,CHEMBL1942,418.0,6.3788237182249645
CHEMBL611,CHEMBL223,3.5,8.455931955649724
CHEMBL611,CHEMBL229,51.89,7.284916329305073
CHEMBL611,CHEMBL232,2.2,8.657577319177793
CHEMBL612,CHEMBL222,630.96,6.199998172182031
CHEMBL612,CHEMBL238,288.4,6.540004743952609
CHEMBL612,CHEMBL5857,990.0,6.00436480540245
CHEMBL61593,CHEMBL4016,7600.0,5.119186407719209
CHEMBL61780,CHEMBL1785,21.0,7.6777807052660805
CHEMBL61780,CHEMBL252,18.0,7.7447274948966935
CHEMBL622,CHEMBL230,2000.0,5.698970004336019
CHEMBL623,CHEMBL220,1037.0,5.984221243610959
CHEMBL623,CHEMBL6020,4200.0,5.376750709602099
CHEMBL6246,CHEMBL1293267,100.0,7.0
CHEMBL6246,CHEMBL1741221,5500.0,5.259637310505756
CHEMBL6246,CHEMBL1824,3540.0,5.450996737974212
CHEMBL6246,CHEMBL1900,200.0,6.698970004336019
CHEMBL6246,CHEMBL1913,1300.0,5.886056647693163
CHEMBL6246,CHEMBL1951,1600.0,5.795880017344075
CHEMBL6246,CHEMBL1955,1540.0,5.812479279163537
CHEMBL6246,CHEMBL1957,250.0,6.6020599913279625
CHEMBL6246,CHEMBL1981,340.0,6.468521082957745
CHEMBL6246,CHEMBL203,690.0,6.161150909262744
CHEMBL6246,CHEMBL205,2180.0,5.661543506395395
CHEMBL6246,CHEMBL2185,2500.0,5.6020599913279625
CHEMBL6246,CHEMBL2326,8790.0,5.056011124926228
CHEMBL6246,CHEMBL262,7500.0,5.1249387366083
CHEMBL6246,CHEMBL267,800.0,6.096910013008056
CHEMBL6246,CHEMBL2695,3110.0,5.507239610973163
CHEMBL6246,CHEMBL279,790.0,6.102372908709558
CHEMBL6246,CHEMBL3024,3340.0,5.476253533188435
CHEMBL6246,CHEMBL3025,7060.0,5.151195298948196
CHEMBL6246,CHEMBL3510,8910.0,5.050122295963125
CHEMBL6246,CHEMBL3629,40.0,7.3979400086720375
CHEMBL6246,CHEMBL3717,580.0,6.236572006437063
CHEMBL6246,CHEMBL3729,9080.0,5.041914151478915
CHEMBL6246,CHEMBL3788,2970.0,5.527243550682788
CHEMBL6246,CHEMBL3912,4240.0,5.372634143407267
CHEMBL6246,CHEMBL4128,260.0,6.585026652029182
CHEMBL6246,CHEMBL4282,3340.0,5.476253533188435
CHEMBL6246,CHEMBL4722,2480.0,5.605548319173784
CHEMBL6246,CHEMBL4789,7590.0,5.11975822410452
CHEMBL6246,CHEMBL4822,3900.0,5.4089353929735005
CHEMBL6246,CHEMBL4899,2370.0,5.6252516539898965
CHEMBL6246,CHEMBL5145,1760.0,5.7544873321858505
CHEMBL6246,CHEMBL5147,1830.0,5.73754891026957
CHEMBL6246,CHEMBL5391,62.0,7.2076083105017466
CHEMBL6246,CHEMBL5460,760.0,6.119186407719209
CHEMBL6246,CHEMBL5542,62.0,7.2076083105017466
CHEMBL6246,CHEMBL5784,510.0,6.292429823902063
CHEMBL626,CHEMBL4931,1500.0,5.823908740944319
CHEMBL628,CHEMBL220,6600.0,5.180456064458132
CHEMBL629,CHEMBL1850,170.0,6.769551078621726
CHEMBL629,CHEMBL1980,1600.0,5.795880017344075
CHEMBL629,CHEMBL2041,1000.0,6.0
CHEMBL629,CHEMBL2056,89.0,7.050609993355087
CHEMBL629,CHEMBL217,196.0,6.707743928643524
CHEMBL629,CHEMBL222,2041.74,5.689999562814496
CHEMBL629,CHEMBL228,549.54,6.260000690598032
CHEMBL629,CHEMBL231,1.12,8.950781977329818
CHEMBL629,CHEMBL234,206.0,6.686132779630847
CHEMBL629,CHEMBL4187,3100.0,5.508638306165727
CHEMBL629,CHEMBL4296,7000.0,5.154901959985743
CHEMBL63,CHEMBL254,7940.0,5.100179497572904
CHEMBL63,CHEMBL288,8460.0,5.0726296369609765
CHEMBL63,CHEMBL291,3690.0,5.432973633840939
CHEMBL631,CHEMBL1980,3300.0,5.481486060122113
CHEMBL631,CHEMBL2321613,5100.0,5.292429823902063
CHEMBL631,CHEMBL2321615,7600.0,5.119186407719209
CHEMBL631,CHEMBL240,2880.0,5.540607512240769
CHEMBL631,CHEMBL4302,331.13,6.480001470881152
CHEMBL633,CHEMBL4931,25.0,7.6020599913279625
CHEMBL637,CHEMBL222,7943.28,5.100000128334196
CHEMBL637,CHEMBL228,323.59,6.490004907986601
CHEMBL63857,CHEMBL1952,1200.0,5.920818753952375
CHEMBL639,CHEMBL1833,19.95,7.700057099977233
CHEMBL639,CHEMBL216,6309.57,5.200000237109354
CHEMBL639,CHEMBL225,501.19,6.299997602857746
CHEMBL639,CHEMBL229,50.12,7.299988937677887
CHEMBL639,CHEMBL231,1.202,8.92009553233328
CHEMBL639,CHEMBL232,50.12,7.299988937677887
CHEMBL639,CHEMBL240,100.0,7.0
CHEMBL639,CHEMBL264,147.91,6.83000246293343
CHEMBL64,CHEMBL2439,5000.0,5.301029995663981
CHEMBL640,CHEMBL220,1000.0,6.0
CHEMBL641,CHEMBL222,5.1,8.292429823902063
CHEMBL641,CHEMBL228,190.0,6.721246399047171
CHEMBL641,CHEMBL238,3100.0,5.508638306165727
CHEMBL641,CHEMBL240,2100.0,5.6777807052660805
CHEMBL64130,CHEMBL4026,2000.0,5.698970004336019
CHEMBL643,CHEMBL217,100.0,7.0
CHEMBL643,CHEMBL224,23.0,7.638272163982407
CHEMBL643,CHEMBL228,7590.0,5.11975822410452
CHEMBL643,CHEMBL231,5.4,8.267606240177031
CHEMBL6437,CHEMBL1867,4.8,8.318758762624412
CHEMBL6437,CHEMBL1916,3.8,8.42021640338319
CHEMBL6437,CHEMBL217,2197.0,5.65816994307949
CHEMBL6437,CHEMBL224,27.0,7.568636235841013
CHEMBL6437,CHEMBL225,4.4,8.356547323513812
CHEMBL6437,CHEMBL231,1.7,8.769551078621726
CHEMBL6437,CHEMBL234,2841.0,5.546528766277064
CHEMBL6437,CHEMBL3155,56.0,7.251811972993799
CHEMBL6437,CHEMBL3371,55.0,7.259637310505756
CHEMBL64391,CHEMBL3849,3600.0,5.443697499232713
CHEMBL6466,CHEMBL205,9200.0,5.036212172654444
CHEMBL6466,CHEMBL2326,3300.0,5.481486060122113
CHEMBL6466,CHEMBL261,3100.0,5.508638306165727
CHEMBL6466,CHEMBL2885,5600.0,5.251811972993799
CHEMBL6466,CHEMBL3025,2000.0,5.698970004336019
CHEMBL6466,CHEMBL3242,8900.0,5.050609993355088
CHEMBL6466,CHEMBL3510,48.0,7.318758762624412
CHEMBL6466,CHEMBL3594,9100.0,5.040958607678906
CHEMBL6466,CHEMBL3969,5200.0,5.2839966563652006
CHEMBL6466,CHEMBL4789,9400.0,5.026872146400302
CHEMBL652,CHEMBL1980,6500.0,5.187086643357144
CHEMBL652,CHEMBL240,3890.45,5.410000161858408
CHEMBL65375,CHEMBL3106,35.0,7.455931955649724
CHEMBL654,CHEMBL1867,20.0,7.698970004336019
CHEMBL654,CHEMBL1899,2900.0,5.5376020021010435
CHEMBL654,CHEMBL1916,18.0,7.7447274948966935
CHEMBL654,CHEMBL214,18.0,7.7447274948966935
CHEMBL654,CHEMBL224,69.0,7.161150909262744
CHEMBL654,CHEMBL225,39.0,7.4089353929735005
CHEMBL654,CHEMBL231,1.6,8.795880017344075
CHEMBL654,CHEMBL234,5723.0,5.242376254091611
CHEMBL654,CHEMBL3155,265.0,6.576754126063192
CHEMBL656,CHEMBL233,17.0,7.769551078621726
CHEMBL657,CHEMBL231,14.79,7.830031826003108
CHEMBL658,CHEMBL233,1.5,8.823908740944319
CHEMBL667,CHEMBL1821,8511.38,5.070000019492821
CHEMBL667,CHEMBL2035,9772.37,5.010000098195094
CHEMBL667,CHEMBL211,1905.46,5.720000163638921
CHEMBL667,CHEMBL245,7079.46,5.149999867728904
CHEMBL667,CHEMBL2492,7943.28,5.100000128334196
CHEMBL668,CHEMBL222,17.0,7.769551078621726
CHEMBL669,CHEMBL2041,300.0,6.522878745280337
CHEMBL67279,CHEMBL284,1200.0,5.920818753952375
CHEMBL67279,CHEMBL3202,7960.0,5.099086932262331
CHEMBL67279,CHEMBL3976,125.0,6.903089986991944
CHEMBL67279,CHEMBL4657,17.0,7.769551078621726
CHEMBL67279,CHEMBL4683,70.0,7.154901959985743
CHEMBL67279,CHEMBL4793,6800.0,5.167491087293763
CHEMBL673,CHEMBL2039,5000.0,5.301029995663981
CHEMBL675,CHEMBL1782,460.0,6.337242168318426
CHEMBL679,CHEMBL210,630.96,6.199998172182031
CHEMBL679,CHEMBL213,290.0,6.537602002101044
CHEMBL679,CHEMBL217,910.0,6.040958607678906
CHEMBL679,CHEMBL232,75.0,7.1249387366083
CHEMBL681,CHEMBL1908,0.5,9.301029995663981
CHEMBL681,CHEMBL2722,1.7,8.769551078621726
CHEMBL682,CHEMBL2487,5400.0,5.267606240177032
CHEMBL685,CHEMBL1862,5000.0,5.301029995663981
CHEMBL685,CHEMBL279,8800.0,5.055517327849832
CHEMBL686,CHEMBL230,2900.0,5.5376020021010435
CHEMBL686,CHEMBL2439,2210.0,5.655607726314889
CHEMBL686,CHEMBL4681,560.0,6.251811972993799
CHEMBL686,CHEMBL5847,6970.0,5.15676722190199
CHEMBL686,CHEMBL5905,3910.0,5.407823242604133
CHEMBL686,CHEMBL5983,1600.0,5.795880017344075
CHEMBL691,CHEMBL1743122,2200.0,5.657577319177793
CHEMBL691,CHEMBL206,2.0,8.698970004336019
CHEMBL691,CHEMBL242,8.1,8.09151498112135
CHEMBL691,CHEMBL3305,154.88,6.810004660035681
CHEMBL691,CHEMBL5503,3000.0,5.522878745280337
CHEMBL6966,CHEMBL240,530.0,6.275724130399211
CHEMBL6966,CHEMBL5685,6800.0,5.167491087293763
CHEMBL698,CHEMBL1980,650.0,6.187086643357144
CHEMBL698,CHEMBL4187,1100.0,5.958607314841775
CHEMBL698,CHEMBL5163,740.0,6.130768280269024
CHEMBL698,CHEMBL5202,520.0,6.2839966563652006
CHEMBL70,CHEMBL233,501.19,6.299997602857746
CHEMBL70,CHEMBL236,605.0,6.218244625347531
CHEMBL70,CHEMBL237,299.0,6.52432881167557
CHEMBL704,CHEMBL230,7530.0,5.1232050237993
CHEMBL705,CHEMBL1870,9.0,8.045757490560675
CHEMBL705,CHEMBL2003,148.0,6.8297382846050425
CHEMBL705,CHEMBL2004,27.0,7.568636235841013
CHEMBL705,CHEMBL2008,97.0,7.013228265733755
CHEMBL705,CHEMBL2055,220.0,6.657577319177793
CHEMBL705,CHEMBL2061,1810.0,5.7423214251308154
CHEMBL705,CHEMBL2808,1090.0,5.962573502059376
CHEMBL705,CHEMBL4093,1730.0,5.761953896871205
CHEMBL707,CHEMBL1867,729.0,6.137272471682025
CHEMBL707,CHEMBL1916,280.0,6.552841968657781
CHEMBL707,CHEMBL223,1.2,8.920818753952375
CHEMBL707,CHEMBL229,2.6,8.585026652029182
CHEMBL707,CHEMBL232,0.8128,9.090016305060155
CHEMBL707,CHEMBL240,588.84,6.23000269597146
CHEMBL707,CHEMBL332,5749.0,5.240407691354025
CHEMBL708,CHEMBL1833,1.585,8.79997073344623
CHEMBL708,CHEMBL2056,130.0,6.886056647693163
CHEMBL708,CHEMBL214,4.0,8.397940008672037
CHEMBL708,CHEMBL216,5100.0,5.292429823902063
CHEMBL708,CHEMBL217,12.59,7.899974269892137
CHEMBL708,CHEMBL219,50.12,7.299988937677887
CHEMBL708,CHEMBL224,1.7,8.769551078621726
CHEMBL708,CHEMBL225,13.0,7.886056647693163
CHEMBL708,CHEMBL228,112.0,6.950781977329818
CHEMBL708,CHEMBL229,6.0,8.221848749616356
CHEMBL708,CHEMBL231,47.0,7.327902142064283
CHEMBL708,CHEMBL234,7.2,8.142667503568731
CHEMBL708,CHEMBL240,151.36,6.819988880942282
CHEMBL708,CHEMBL3155,6.0,8.221848749616356
CHEMBL708,CHEMBL3371,76.0,7.119186407719209
CHEMBL708,CHEMBL3707465,15.0,7.823908740944319
CHEMBL709,CHEMBL220,18.0,7.7447274948966935
CHEMBL709,CHEMBL223,3.6,8.443697499232712
CHEMBL709,CHEMBL229,8.2,8.086186147616283
CHEMBL709,CHEMBL232,2.8,8.55284196865778
CHEMBL71,CHEMBL1821,158.49,6.799998134593398
CHEMBL71,CHEMBL1833,52.0,7.2839966563652006
CHEMBL71,CHEMBL1850,172.0,6.764471553092451
CHEMBL71,CHEMBL2056,96.0,7.017728766960432
CHEMBL71,CHEMBL216,125.89,6.900008766455316
CHEMBL71,CHEMBL217,12.0,7.920818753952375
CHEMBL71,CHEMBL219,31.62,7.50003813440381
CHEMBL71,CHEMBL224,6.31,8.199970640755867
CHEMBL71,CHEMBL225,39.81,7.400007822415902
CHEMBL71,CHEMBL228,120.0,6.920818753952375
CHEMBL71,CHEMBL231,12.0,7.920818753952375
CHEMBL71,CHEMBL2321615,2700.0,5.568636235841013
CHEMBL71,CHEMBL234,14.79,7.830031826003108
CHEMBL71,CHEMBL240,1479.11,5.829999526735649
CHEMBL71,CHEMBL3155,120.23,6.919987152892072
CHEMBL71,CHEMBL3371,60.26,7.219970872662661
CHEMBL71,CHEMBL6093,8000.0,5.096910013008056
CHEMBL710,CHEMBL1787,650.0,6.187086643357144
CHEMBL710,CHEMBL1856,60.0,7.221848749616356
CHEMBL714,CHEMBL210,1828.0,5.738023808602187
CHEMBL715,CHEMBL1821,1000.0,6.0
CHEMBL715,CHEMBL1833,6.31,8.199970640755867
CHEMBL715,CHEMBL1850,100.0,7.0
CHEMBL715,CHEMBL1867,1000.0,6.0
CHEMBL715,CHEMBL1898,1000.0,6.0
CHEMBL715,CHEMBL1899,1000.0,6.0
CHEMBL715,CHEMBL1916,100.0,7.0
CHEMBL715,CHEMBL1942,100.0,7.0
CHEMBL715,CHEMBL2035,10.0,8.0
CHEMBL715,CHEMBL2056,100.0,7.0
CHEMBL715,CHEMBL211,100.0,7.0
CHEMBL715,CHEMBL214,3442.0,5.463189134008458
CHEMBL715,CHEMBL216,100.0,7.0
CHEMBL715,CHEMBL217,173.9,6.759700417997288
CHEMBL715,CHEMBL219,100.0,7.0
CHEMBL715,CHEMBL224,100.0,7.0
CHEMBL715,CHEMBL225,71.0,7.1487416512809245
CHEMBL715,CHEMBL229,1000.0,6.0
CHEMBL715,CHEMBL231,10.0,8.0
CHEMBL715,CHEMBL232,1000.0,6.0
CHEMBL715,CHEMBL234,100.0,7.0
CHEMBL715,CHEMBL245,100.0,7.0
CHEMBL715,CHEMBL3155,1000.0,6.0
CHEMBL715,CHEMBL3371,50.0,7.301029995663981
CHEMBL715,CHEMBL3707465,2.0,8.698970004336019
CHEMBL716,CHEMBL1821,1000.0,6.0
CHEMBL716,CHEMBL1833,251.19,6.599997654072044
CHEMBL716,CHEMBL1916,100.0,7.0
CHEMBL716,CHEMBL1942,1000.0,6.0
CHEMBL716,CHEMBL2056,1300.0,5.886056647693163
CHEMBL716,CHEMBL214,1000.0,6.0
CHEMBL716,CHEMBL216,1000.0,6.0
CHEMBL716,CHEMBL217,1000.0,6.0
CHEMBL716,CHEMBL219,2200.0,5.657577319177793
CHEMBL716,CHEMBL224,1000.0,6.0
CHEMBL716,CHEMBL225,2000.0,5.698970004336019
CHEMBL716,CHEMBL229,100.0,7.0
CHEMBL716,CHEMBL231,10.0,8.0
CHEMBL716,CHEMBL232,100.0,7.0
CHEMBL716,CHEMBL234,1000.0,6.0
CHEMBL716,CHEMBL240,5754.4,5.2399999527072705
CHEMBL716,CHEMBL3155,1000.0,6.0
CHEMBL716,CHEMBL3371,1400.0,5.853871964321762
CHEMBL716,CHEMBL3707465,10.0,8.0
CHEMBL717,CHEMBL1871,6.1,8.214670164989233
CHEMBL717,CHEMBL1994,1197.0,5.921905849593589
CHEMBL717,CHEMBL2034,13.2,7.87942606879415
CHEMBL717,CHEMBL208,10.8,7.966576244513051
CHEMBL717,CHEMBL3305,630.96,6.199998172182031
CHEMBL717,CHEMBL4681,2511.89,5.59999938302362
CHEMBL717,CHEMBL5847,4100.0,5.3872161432802645
CHEMBL717,CHEMBL5905,1800.0,5.7447274948966935
CHEMBL71752,CHEMBL240,39.0,7.4089353929735005
CHEMBL72,CHEMBL222,4.2,8.3767507096021
CHEMBL72,CHEMBL228,560.0,6.251811972993799
CHEMBL72,CHEMBL240,1513.56,5.820000358220839
CHEMBL723,CHEMBL1743122,7500.0,5.1249387366083
CHEMBL723,CHEMBL210,0.195,9.709965388637482
CHEMBL723,CHEMBL5685,3400.0,5.468521082957745
CHEMBL726,CHEMBL1850,21.0,7.6777807052660805
CHEMBL726,CHEMBL2056,179.0,6.747146969020107
CHEMBL726,CHEMBL217,1.44,8.84163750790475
CHEMBL726,CHEMBL231,40.0,7.3979400086720375
CHEMBL726,CHEMBL2321615,4700.0,5.327902142064283
CHEMBL726,CHEMBL234,3.21,8.493494967595128
CHEMBL726,CHEMBL3371,50.0,7.301029995663981
CHEMBL727,CHEMBL221,601.0,6.221125527997261
CHEMBL729,CHEMBL240,8511.38,5.070000019492821
CHEMBL7301,CHEMBL3100,156.0,6.806875401645539
CHEMBL73234,CHEMBL5685,1550.0,5.809668301829708
CHEMBL74,CHEMBL1293267,1260.0,5.8996294548824375
CHEMBL74355,CHEMBL217,1300.0,5.886056647693163
CHEMBL74355,CHEMBL224,1.5,8.823908740944319
CHEMBL74355,CHEMBL225,13.0,7.886056647693163
CHEMBL74355,CHEMBL240,1100.0,5.958607314841775
CHEMBL74415,CHEMBL218,75.0,7.1249387366083
CHEMBL74415,CHEMBL253,73.0,7.136677139879544
CHEMBL74415,CHEMBL4794,6200.0,5.2076083105017466
CHEMBL7492,CHEMBL202,3.0,8.522878745280337
CHEMBL750,CHEMBL2039,3100.0,5.508638306165727
CHEMBL750,CHEMBL205,6800.0,5.167491087293763
CHEMBL750,CHEMBL2326,117.0,6.931814138253839
CHEMBL750,CHEMBL3025,2420.0,5.616184634019569
CHEMBL750,CHEMBL3510,5250.0,5.279840696594043
CHEMBL750,CHEMBL3594,5.1,8.292429823902063
CHEMBL750,CHEMBL3912,430.0,6.366531544420414
CHEMBL75094,CHEMBL280,1.5,8.823908740944319
CHEMBL75094,CHEMBL283,1.1,8.958607314841775
CHEMBL75094,CHEMBL321,3.3,8.481486060122112
CHEMBL75094,CHEMBL332,48.0,7.318758762624412
CHEMBL75094,CHEMBL333,1.8,8.744727494896694
CHEMBL75094,CHEMBL3869,0.3,9.522878745280337
CHEMBL75094,CHEMBL4073,54.0,7.267606240177032
CHEMBL75094,CHEMBL4588,0.4,9.397940008672037
CHEMBL75133,CHEMBL2061,0.4,9.397940008672037
CHEMBL752,CHEMBL3975,9800.0,5.008773924307505
CHEMBL75435,CHEMBL221,4.483,8.348431261134207
CHEMBL757,CHEMBL3305,501.19,6.299997602857746
CHEMBL75753,CHEMBL210,1737.8,5.760000207113128
CHEMBL75753,CHEMBL213,81.28,7.090016305060156
CHEMBL75880,CHEMBL240,7762.47,5.110000065251387
CHEMBL76,CHEMBL1821,5754.4,5.2399999527072705
CHEMBL76,CHEMBL1867,4365.16,5.359999833093897
CHEMBL76,CHEMBL211,4677.35,5.330000131185909
CHEMBL76,CHEMBL216,9120.11,5.039999923502186
CHEMBL76,CHEMBL240,7500.0,5.1249387366083
CHEMBL76,CHEMBL245,3311.31,5.480000159330324
CHEMBL76,CHEMBL287,79.43,7.100015437450609
CHEMBL76,CHEMBL3959,1500.0,5.823908740944319
CHEMBL761,CHEMBL1916,54.95,7.26003230324049
CHEMBL761,CHEMBL3923,121.62,6.914995000923348
CHEMBL762,CHEMBL1867,2.291,8.639974910810603
CHEMBL762,CHEMBL1916,5.012,8.299988937677888
CHEMBL762,CHEMBL3923,6.2,8.207608310501746
CHEMBL76370,CHEMBL1833,1.995,8.700057099977233
CHEMBL76370,CHEMBL1875,31.0,7.508638306165727
CHEMBL76370,CHEMBL1899,2511.89,5.59999938302362
CHEMBL76370,CHEMBL1983,100.0,7.0
CHEMBL76370,CHEMBL224,100.0,7.0
CHEMBL76370,CHEMBL225,100.0,7.0
CHEMBL76370,CHEMBL3155,100.0,7.0
CHEMBL76688,CHEMBL3900,340.0,6.468521082957745
CHEMBL770,CHEMBL5857,1640.0,5.785156151952302
CHEMBL77517,CHEMBL205,7840.0,5.105683937315562
CHEMBL77517,CHEMBL2326,122.0,6.913640169325252
CHEMBL77517,CHEMBL261,97.0,7.013228265733755
CHEMBL77517,CHEMBL3025,47.0,7.327902142064283
CHEMBL77517,CHEMBL3242,3.4,8.468521082957745
CHEMBL77517,CHEMBL3510,104.0,6.982966660701219
CHEMBL77517,CHEMBL3594,24.0,7.619788758288394
CHEMBL77517,CHEMBL3969,23.0,7.638272163982407
CHEMBL77517,CHEMBL4789,79.0,7.102372908709558
CHEMBL776,CHEMBL210,4810.0,5.317854923626168
CHEMBL778,CHEMBL1867,0.8,9.096910013008056
CHEMBL778,CHEMBL1916,30.9,7.510041520575165
CHEMBL779,CHEMBL1827,10.0,8.0
CHEMBL781,CHEMBL222,18.0,7.7447274948966935
CHEMBL781,CHEMBL228,136.0,6.866461091629782
CHEMBL781,CHEMBL238,74.2,7.129596094720973
CHEMBL786,CHEMBL206,1700.0,5.769551078621726
CHEMBL786,CHEMBL242,5.0,8.301029995663981
CHEMBL787,CHEMBL1075162,6540.0,5.184422251675732
CHEMBL787,CHEMBL1798,2.3,8.638272163982407
CHEMBL787,CHEMBL1835,1525.0,5.816730156317195
CHEMBL7890,CHEMBL4481,8000.0,5.096910013008056
CHEMBL7890,CHEMBL4803,1500.0,5.823908740944319
CHEMBL79,CHEMBL2072,2000.0,5.698970004336019
CHEMBL790,CHEMBL1743122,400.0,6.3979400086720375
CHEMBL790,CHEMBL1743126,700.0,6.154901959985743
CHEMBL790,CHEMBL1743127,500.0,6.301029995663981
CHEMBL790,CHEMBL2073673,410.0,6.3872161432802645
CHEMBL790,CHEMBL321,7630.0,5.117475462045119
CHEMBL790,CHEMBL333,7630.0,5.117475462045119
CHEMBL790,CHEMBL5685,210.0,6.6777807052660805
CHEMBL796,CHEMBL222,660.0,6.180456064458132
CHEMBL796,CHEMBL238,110.0,6.958607314841775
CHEMBL80,CHEMBL233,354.0,6.450996737974212
CHEMBL80,CHEMBL236,1516.0,5.819300798703965
CHEMBL80,CHEMBL237,362.0,6.441291429466834
CHEMBL803,CHEMBL5023,20.0,7.698970004336019
CHEMBL806,CHEMBL1871,3700.0,5.431798275933005
CHEMBL808,CHEMBL1250402,3000.0,5.522878745280337
CHEMBL808,CHEMBL1835,29.0,7.5376020021010435
CHEMBL808,CHEMBL3522,325.0,6.488116639021126
CHEMBL808,CHEMBL3849,50.0,7.301029995663981
CHEMBL808,CHEMBL4685,8100.0,5.0915149811213505
CHEMBL809,CHEMBL222,825.0,6.0835460514500745
CHEMBL809,CHEMBL228,3.0,8.522878745280337
CHEMBL809,CHEMBL238,310.0,6.508638306165727
CHEMBL81,CHEMBL1833,69.0,7.161150909262744
CHEMBL81,CHEMBL206,22.0,7.657577319177793
CHEMBL81,CHEMBL242,557.0,6.254144804826271
CHEMBL81,CHEMBL2536,8500.0,5.070581074285707
CHEMBL81,CHEMBL3371,750.0,6.1249387366083
CHEMBL81,CHEMBL4931,1.0,9.0
CHEMBL811,CHEMBL240,891.25,6.050000457140078
CHEMBL8145,CHEMBL2326,4.2,8.3767507096021
CHEMBL8145,CHEMBL242,2800.0,5.552841968657781
CHEMBL8145,CHEMBL3242,56.4,7.248720896016658
CHEMBL8145,CHEMBL3729,718.7,6.1434523551432525
CHEMBL815,CHEMBL1811,380.0,6.42021640338319
CHEMBL815,CHEMBL1836,4200.0,5.376750709602099
CHEMBL815,CHEMBL1987,7.0,8.154901959985743
CHEMBL815,CHEMBL3710,322.0,6.492144128304169
CHEMBL815,CHEMBL4427,4500.0,5.346787486224656
CHEMBL82301,CHEMBL274,3.0,8.522878745280337
CHEMBL8260,CHEMBL1293226,3000.0,5.522878745280337
CHEMBL8260,CHEMBL2903,600.0,6.221848749616356
CHEMBL8260,CHEMBL3687,1600.0,5.795880017344075
CHEMBL827,CHEMBL238,156.0,6.806875401645539
CHEMBL83,CHEMBL1835,916.0,6.03810452633215
CHEMBL83,CHEMBL208,128.82,6.890016705180107
CHEMBL83,CHEMBL221,4391.0,5.357436562895613
CHEMBL83,CHEMBL2311238,2.8,8.55284196865778
CHEMBL83,CHEMBL240,1584.89,5.800000874803203
CHEMBL83,CHEMBL242,1660.0,5.779891911959945
CHEMBL83,CHEMBL3371,1041.0,5.982549270489463
CHEMBL83,CHEMBL3429,200.0,6.698970004336019
CHEMBL83,CHEMBL4931,5.0,8.301029995663981
CHEMBL831,CHEMBL219,9.0,8.045757490560675
CHEMBL831,CHEMBL224,2.42,8.616184634019568
CHEMBL831,CHEMBL3371,50.0,7.301029995663981
CHEMBL831,CHEMBL3759,4570.88,5.3400001801593495
CHEMBL834,CHEMBL1782,1932.0,5.713992877920526
CHEMBL83527,CHEMBL215,9320.0,5.030584087646019
CHEMBL83527,CHEMBL3959,5100.0,5.292429823902063
CHEMBL836,CHEMBL223,1.4,8.853871964321762
CHEMBL836,CHEMBL229,2.2,8.657577319177793
CHEMBL836,CHEMBL232,2.0,8.698970004336019
CHEMBL837,CHEMBL1781,5500.0,5.259637310505756
CHEMBL84,CHEMBL1743126,1300.0,5.886056647693163
CHEMBL84,CHEMBL1743127,8600.0,5.0655015487564325
CHEMBL84,CHEMBL1781,9650.0,5.015472686656207
CHEMBL84,CHEMBL4261,60.0,7.221848749616356
CHEMBL841,CHEMBL1980,239.0,6.621602099051862
CHEMBL841,CHEMBL233,0.53,9.275724130399212
CHEMBL841,CHEMBL3180,4060.0,5.391473966422806
CHEMBL841,CHEMBL4128,5900.0,5.229147988357856
CHEMBL844,CHEMBL1867,6.761,8.169989064063882
CHEMBL844,CHEMBL1916,83.18,7.079981083971085
CHEMBL844,CHEMBL1942,34.67,7.460046158343603
CHEMBL844,CHEMBL223,933.25,6.030002001401658
CHEMBL844,CHEMBL229,2818.38,5.550000451689026
CHEMBL844,CHEMBL232,5370.32,5.269999835325842
CHEMBL846,CHEMBL1977,6430.0,5.191789027075778
CHEMBL846,CHEMBL2259,24.0,7.619788758288394
CHEMBL849,CHEMBL5586,400.0,6.3979400086720375
